date,demand,is_holiday,is_promo
2011-03-07,218.21,0,0
2011-03-08,245.45,0,0
2011-03-09,195.67,0,0
2011-03-10,194.46,0,0
2011-03-11,237.45,0,0
2011-03-12,247.49,0,0
2011-03-13,231.54,0,0
2011-03-14,232.49,0,0
2011-03-15,184.86,0,0
2011-03-16,174.44,0,0
2011-03-17,179.36,0,0
2011-03-18,234.44,0,0
2011-03-19,198.81,0,0
2011-03-20,237.9,0,0
2011-03-21,178.35,0,0
2011-03-22,249.9,0,0
2011-03-23,260.27,0,0
2011-03-24,201.41,0,0
2011-03-25,239.53,0,0
2011-03-26,238.35,0,0
2011-03-27,240.72,0,0
2011-03-28,262.48,0,0
2011-03-29,201.7,0,0
2011-03-30,212.64,0,0
2011-03-31,203.56,0,0
2011-04-01,276.25,0,0
2011-04-02,170.6,0,0
2011-04-03,244.83,0,0
2011-04-04,228.04,0,0
2011-04-05,190.71,0,0
2011-04-06,243.35,0,0
2011-04-07,263.81,0,0
2011-04-08,216.06,0,0
2011-04-09,346.29,0,0
2011-04-10,220.11,0,0
2011-04-11,259.63,0,0
2011-04-12,218.95,0,0
2011-04-13,210.04,0,0
2011-04-14,217.39,0,0
2011-04-15,258.62,0,0
2011-04-16,292.91,0,0
2011-04-17,234.18,0,0
2011-04-18,225.52,0,0
2011-04-19,210.32,0,0
2011-04-20,203.34,0,0
2011-04-21,213.25,0,0
2011-04-22,209.05,0,0
2011-04-23,347.66,0,1
2011-04-24,279.53,0,0
2011-04-25,241.01,0,0
2011-04-26,282.29,0,0
2011-04-27,182.41,0,0
2011-04-28,265.63,0,0
2011-04-29,268.86,0,0
2011-04-30,331.12,0,0
2011-05-01,305.25,0,0
2011-05-02,242.51,0,0
2011-05-03,236.84,0,0
2011-05-04,212.39,0,0
2011-05-05,278.42,0,0
2011-05-06,212.72,0,0
2011-05-07,333.65,0,0
2011-05-08,278.58,0,0
2011-05-09,235.99,0,0
2011-05-10,218.91,0,0
2011-05-11,296.4,0,1
2011-05-12,289.81,0,0
2011-05-13,372.32,0,0
2011-05-14,354.17,0,0
2011-05-15,264.11,0,0
2011-05-16,269.46,0,0
2011-05-17,265.72,0,0
2011-05-18,234.12,0,0
2011-05-19,226.43,0,0
2011-05-20,273.76,0,0
2011-05-21,334.67,0,0
2011-05-22,249.96,0,0
2011-05-23,237.02,0,0
2011-05-24,261.42,0,0
2011-05-25,245.06,0,0
2011-05-26,299.73,0,0
2011-05-27,242.1,0,0
2011-05-28,402.84,0,0
2011-05-29,237.63,0,0
2011-05-30,203.36,0,0
2011-05-31,302.84,0,1
2011-06-01,230.99,0,0
2011-06-02,267.59,0,0
2011-06-03,354.08,0,1
2011-06-04,321.72,0,0
2011-06-05,276.19,0,0
2011-06-06,280.85,0,0
2011-06-07,245.57,0,0
2011-06-08,292.36,0,0
2011-06-09,264.9,0,0
2011-06-10,262.07,0,0
2011-06-11,275.99,0,0
2011-06-12,298.48,0,0
2011-06-13,231.65,0,0
2011-06-14,214.93,0,0
2011-06-15,268.63,0,0
2011-06-16,222.57,0,0
2011-06-17,343.35,0,0
2011-06-18,338.06,0,0
2011-06-19,301.76,0,0
2011-06-20,239.74,0,0
2011-06-21,284.01,0,0
2011-06-22,262.33,0,0
2011-06-23,250.85,0,0
2011-06-24,304.33,0,0
2011-06-25,277.51,0,0
2011-06-26,259.75,0,0
2011-06-27,233.85,0,0
2011-06-28,274.34,0,0
2011-06-29,273.96,0,0
2011-06-30,308.08,0,0
2011-07-01,271.72,0,0
2011-07-02,367.94,0,0
2011-07-03,306.77,0,0
2011-07-04,337.54,1,0
2011-07-05,285.2,0,0
2011-07-06,268.83,0,0
2011-07-07,262.43,0,0
2011-07-08,310.94,0,0
2011-07-09,336.58,0,0
2011-07-10,302.31,0,0
2011-07-11,263.13,0,0
2011-07-12,231.6,0,0
2011-07-13,279.67,0,0
2011-07-14,255.97,0,0
2011-07-15,270.5,0,0
2011-07-16,340.14,0,0
2011-07-17,346.88,0,0
2011-07-18,275.63,0,0
2011-07-19,259.47,0,0
2011-07-20,256.65,0,0
2011-07-21,312.37,0,0
2011-07-22,219.44,0,0
2011-07-23,375.42,0,0
2011-07-24,258.48,0,0
2011-07-25,234.72,0,0
2011-07-26,248.63,0,0
2011-07-27,329.64,0,0
2011-07-28,348.22,0,0
2011-07-29,333.33,0,0
2011-07-30,365.76,0,0
2011-07-31,261.4,0,0
2011-08-01,286.68,0,0
2011-08-02,252.16,0,0
2011-08-03,253.61,0,0
2011-08-04,299.74,0,0
2011-08-05,292.64,0,0
2011-08-06,388.93,0,0
2011-08-07,246.54,0,0
2011-08-08,272.96,0,0
2011-08-09,248.68,0,0
2011-08-10,259.1,0,0
2011-08-11,307.09,0,0
2011-08-12,276.52,0,0
2011-08-13,447.73,0,1
2011-08-14,318.92,0,0
2011-08-15,253.16,0,0
2011-08-16,246.82,0,0
2011-08-17,277.54,0,0
2011-08-18,254.58,0,0
2011-08-19,314.66,0,0
2011-08-20,337.03,0,0
2011-08-21,298.7,0,0
2011-08-22,327.31,0,0
2011-08-23,282.31,0,0
2011-08-24,260.82,0,0
2011-08-25,296.42,0,0
2011-08-26,277.31,0,0
2011-08-27,326.52,0,0
2011-08-28,304.45,0,0
2011-08-29,243.76,0,0
2011-08-30,267.18,0,0
2011-08-31,258.57,0,0
2011-09-01,275.32,0,0
2011-09-02,279.44,0,0
2011-09-03,454.94,0,0
2011-09-04,292.96,0,0
2011-09-05,207.9,0,0
2011-09-06,222.12,0,0
2011-09-07,286.13,0,0
2011-09-08,325.67,0,0
2011-09-09,267.34,0,0
2011-09-10,385.09,0,0
2011-09-11,423.49,0,1
2011-09-12,261.65,0,0
2011-09-13,255.51,0,0
2011-09-14,271.19,0,0
2011-09-15,309.2,0,0
2011-09-16,312.23,0,0
2011-09-17,310.12,0,0
2011-09-18,305.07,0,0
2011-09-19,322.66,0,0
2011-09-20,263.59,0,0
2011-09-21,289.51,0,0
2011-09-22,289.19,0,0
2011-09-23,307.17,0,0
2011-09-24,332.83,0,0
2011-09-25,337.62,0,0
2011-09-26,277.2,0,0
2011-09-27,266.68,0,0
2011-09-28,236.87,0,0
2011-09-29,276.32,0,0
2011-09-30,294.87,0,0
2011-10-01,316.36,0,0
2011-10-02,394.91,0,0
2011-10-03,217.94,0,0
2011-10-04,276.86,0,0
2011-10-05,230.1,0,0
2011-10-06,273.8,0,0
2011-10-07,370.47,0,0
2011-10-08,284.83,0,0
2011-10-09,283.38,0,0
2011-10-10,254.12,0,0
2011-10-11,216.97,0,0
2011-10-12,267.61,0,0
2011-10-13,237.99,0,0
2011-10-14,297.93,0,0
2011-10-15,266.73,0,0
2011-10-16,237.21,0,0
2011-10-17,244.91,0,0
2011-10-18,205.17,0,0
2011-10-19,289.09,0,0
2011-10-20,214.17,0,0
2011-10-21,240.84,0,0
2011-10-22,329.56,0,0
2011-10-23,260.63,0,0
2011-10-24,207.3,0,0
2011-10-25,291.29,0,0
2011-10-26,220.33,0,0
2011-10-27,247.36,0,0
2011-10-28,264.12,0,0
2011-10-29,325.32,0,0
2011-10-30,303.0,0,0
2011-10-31,220.61,0,0
2011-11-01,235.84,0,0
2011-11-02,234.27,0,0
2011-11-03,268.96,0,0
2011-11-04,230.6,0,0
2011-11-05,366.39,0,0
2011-11-06,250.58,0,0
2011-11-07,238.78,0,0
2011-11-08,200.83,0,0
2011-11-09,202.68,0,0
2011-11-10,222.18,0,0
2011-11-11,234.81,0,0
2011-11-12,279.3,0,0
2011-11-13,310.81,0,1
2011-11-14,253.99,0,0
2011-11-15,219.56,0,0
2011-11-16,207.92,0,0
2011-11-17,233.94,0,0
2011-11-18,280.27,0,0
2011-11-19,300.68,0,0
2011-11-20,260.32,0,0
2011-11-21,195.86,0,0
2011-11-22,192.76,0,0
2011-11-23,196.68,0,0
2011-11-24,267.92,0,0
2011-11-25,262.18,0,0
2011-11-26,253.81,0,0
2011-11-27,339.62,1,0
2011-11-28,207.67,0,0
2011-11-29,190.47,0,0
2011-11-30,239.12,0,0
2011-12-01,219.52,0,0
2011-12-02,307.54,0,0
2011-12-03,318.07,0,0
2011-12-04,298.0,0,0
2011-12-05,247.8,0,0
2011-12-06,200.5,0,0
2011-12-07,236.24,0,0
2011-12-08,225.16,0,0
2011-12-09,283.74,0,0
2011-12-10,281.26,0,0
2011-12-11,259.7,0,0
2011-12-12,223.42,0,0
2011-12-13,244.8,0,0
2011-12-14,184.3,0,0
2011-12-15,262.57,0,0
2011-12-16,241.36,0,0
2011-12-17,229.93,0,0
2011-12-18,239.11,0,0
2011-12-19,179.89,0,0
2011-12-20,221.99,0,0
2011-12-21,184.38,0,0
2011-12-22,226.62,0,0
2011-12-23,266.1,0,0
2011-12-24,337.96,1,0
2011-12-25,319.18,1,0
2011-12-26,192.66,0,0
2011-12-27,203.63,0,0
2011-12-28,268.72,0,0
2011-12-29,246.55,0,0
2011-12-30,223.39,0,0
2011-12-31,331.86,1,0
2012-01-01,322.28,1,0
2012-01-02,223.22,0,0
2012-01-03,186.4,0,0
2012-01-04,213.16,0,0
2012-01-05,190.92,0,0
2012-01-06,214.2,0,0
2012-01-07,275.89,0,0
2012-01-08,212.02,0,0
2012-01-09,231.19,0,0
2012-01-10,201.61,0,0
2012-01-11,167.27,0,0
2012-01-12,226.2,0,0
2012-01-13,186.58,0,0
2012-01-14,274.82,0,0
2012-01-15,236.94,0,0
2012-01-16,254.25,0,0
2012-01-17,225.77,0,0
2012-01-18,186.76,0,0
2012-01-19,165.74,0,0
2012-01-20,211.19,0,0
2012-01-21,225.18,0,0
2012-01-22,290.11,0,0
2012-01-23,215.39,0,0
2012-01-24,223.45,0,0
2012-01-25,197.35,0,0
2012-01-26,212.43,0,0
2012-01-27,233.52,0,0
2012-01-28,292.93,0,0
2012-01-29,252.07,0,0
2012-01-30,175.88,0,0
2012-01-31,224.39,0,0
2012-02-01,205.16,0,0
2012-02-02,205.66,0,0
2012-02-03,158.02,0,0
2012-02-04,279.59,0,0
2012-02-05,253.03,0,0
2012-02-06,217.35,0,0
2012-02-07,197.42,0,0
2012-02-08,188.57,0,0
2012-02-09,202.43,0,0
2012-02-10,230.28,0,0
2012-02-11,280.59,0,0
2012-02-12,241.22,0,0
2012-02-13,236.8,0,0
2012-02-14,274.53,1,0
2012-02-15,194.96,0,0
2012-02-16,218.16,0,0
2012-02-17,193.14,0,0
2012-02-18,266.83,0,0
2012-02-19,197.35,0,0
2012-02-20,195.57,0,0
2012-02-21,152.35,0,0
2012-02-22,203.91,0,0
2012-02-23,247.05,0,0
2012-02-24,232.49,0,0
2012-02-25,282.01,0,0
2012-02-26,307.73,0,0
2012-02-27,217.48,0,0
2012-02-28,188.94,0,0
2012-02-29,193.83,0,0
2012-03-01,219.81,0,0
2012-03-02,229.95,0,0
2012-03-03,250.91,0,0
2012-03-04,278.41,0,0
2012-03-05,237.23,0,0
2012-03-06,167.09,0,0
2012-03-07,194.44,0,0
2012-03-08,224.45,0,0
2012-03-09,254.13,0,0
2012-03-10,305.75,0,0
2012-03-11,323.03,0,0
2012-03-12,193.32,0,0
2012-03-13,198.2,0,0
2012-03-14,242.86,0,0
2012-03-15,212.61,0,0
2012-03-16,247.8,0,0
2012-03-17,259.86,0,0
2012-03-18,170.47,0,0
2012-03-19,219.17,0,0
2012-03-20,212.88,0,0
2012-03-21,252.42,0,0
2012-03-22,230.43,0,0
2012-03-23,210.6,0,0
2012-03-24,275.49,0,0
2012-03-25,198.04,0,0
2012-03-26,197.0,0,0
2012-03-27,235.21,0,0
2012-03-28,216.31,0,0
2012-03-29,253.78,0,0
2012-03-30,195.18,0,0
2012-03-31,285.5,0,0
2012-04-01,256.85,0,0
2012-04-02,258.84,0,0
2012-04-03,235.51,0,0
2012-04-04,237.34,0,0
2012-04-05,284.71,0,0
2012-04-06,250.63,0,0
2012-04-07,332.16,0,0
2012-04-08,237.28,0,0
2012-04-09,198.82,0,0
2012-04-10,250.34,0,0
2012-04-11,200.17,0,0
2012-04-12,255.27,0,0
2012-04-13,260.54,0,0
2012-04-14,335.56,0,0
2012-04-15,270.39,0,0
2012-04-16,248.87,0,0
2012-04-17,244.05,0,0
2012-04-18,218.08,0,0
2012-04-19,229.05,0,0
2012-04-20,278.53,0,0
2012-04-21,305.05,0,0
2012-04-22,272.65,0,0
2012-04-23,246.41,0,0
2012-04-24,278.5,0,0
2012-04-25,227.89,0,0
2012-04-26,239.78,0,0
2012-04-27,218.6,0,0
2012-04-28,312.17,0,0
2012-04-29,311.99,0,0
2012-04-30,270.27,0,0
2012-05-01,238.99,0,0
2012-05-02,280.3,0,0
2012-05-03,279.28,0,0
2012-05-04,310.29,0,0
2012-05-05,353.71,0,0
2012-05-06,339.62,0,0
2012-05-07,246.36,0,0
2012-05-08,208.37,0,0
2012-05-09,263.11,0,0
2012-05-10,286.86,0,0
2012-05-11,327.16,0,0
2012-05-12,359.97,0,0
2012-05-13,357.29,0,0
2012-05-14,271.95,0,0
2012-05-15,315.98,0,1
2012-05-16,218.18,0,0
2012-05-17,275.78,0,0
2012-05-18,270.1,0,0
2012-05-19,343.0,0,0
2012-05-20,303.53,0,0
2012-05-21,278.5,0,0
2012-05-22,255.1,0,0
2012-05-23,286.84,0,0
2012-05-24,191.96,0,0
2012-05-25,298.43,0,0
2012-05-26,373.72,0,0
2012-05-27,367.89,0,0
2012-05-28,285.19,0,0
2012-05-29,306.38,0,0
2012-05-30,259.67,0,0
2012-05-31,284.04,0,0
2012-06-01,324.96,0,0
2012-06-02,335.08,0,0
2012-06-03,288.79,0,0
2012-06-04,260.4,0,0
2012-06-05,223.61,0,0
2012-06-06,288.82,0,0
2012-06-07,278.78,0,0
2012-06-08,300.71,0,0
2012-06-09,317.07,0,0
2012-06-10,338.9,0,0
2012-06-11,296.73,0,0
2012-06-12,243.84,0,0
2012-06-13,231.09,0,0
2012-06-14,319.98,0,0
2012-06-15,262.12,0,0
2012-06-16,366.23,0,0
2012-06-17,378.98,0,0
2012-06-18,323.59,0,0
2012-06-19,278.09,0,0
2012-06-20,302.32,0,0
2012-06-21,356.45,0,0
2012-06-22,235.25,0,0
2012-06-23,331.41,0,0
2012-06-24,360.59,0,0
2012-06-25,274.1,0,0
2012-06-26,296.79,0,0
2012-06-27,280.18,0,0
2012-06-28,293.03,0,0
2012-06-29,308.1,0,0
2012-06-30,333.52,0,0
2012-07-01,310.66,0,0
2012-07-02,290.12,0,0
2012-07-03,246.47,0,0
2012-07-04,416.5,1,0
2012-07-05,305.0,0,0
2012-07-06,349.25,0,0
2012-07-07,302.24,0,0
2012-07-08,260.96,0,0
2012-07-09,285.55,0,0
2012-07-10,367.12,0,0
2012-07-11,321.78,0,0
2012-07-12,274.37,0,0
2012-07-13,326.18,0,0
2012-07-14,382.43,0,0
2012-07-15,277.64,0,0
2012-07-16,329.51,0,0
2012-07-17,265.04,0,0
2012-07-18,284.64,0,0
2012-07-19,294.14,0,0
2012-07-20,359.38,0,0
2012-07-21,331.78,0,0
2012-07-22,272.06,0,0
2012-07-23,301.86,0,0
2012-07-24,205.68,0,0
2012-07-25,272.91,0,0
2012-07-26,341.3,0,0
2012-07-27,341.11,0,0
2012-07-28,408.03,0,0
2012-07-29,364.85,0,0
2012-07-30,366.0,0,0
2012-07-31,259.72,0,0
2012-08-01,292.8,0,0
2012-08-02,280.53,0,0
2012-08-03,349.93,0,0
2012-08-04,352.46,0,0
2012-08-05,392.03,0,0
2012-08-06,273.21,0,0
2012-08-07,330.52,0,0
2012-08-08,383.98,0,1
2012-08-09,294.23,0,0
2012-08-10,342.06,0,0
2012-08-11,369.26,0,0
2012-08-12,345.74,0,0
2012-08-13,280.33,0,0
2012-08-14,255.71,0,0
2012-08-15,276.87,0,0
2012-08-16,241.9,0,0
2012-08-17,342.68,0,0
2012-08-18,380.65,0,1
2012-08-19,325.23,0,0
2012-08-20,308.76,0,0
2012-08-21,300.98,0,0
2012-08-22,221.92,0,0
2012-08-23,297.85,0,0
2012-08-24,336.49,0,0
2012-08-25,346.17,0,0
2012-08-26,385.23,0,0
2012-08-27,257.77,0,0
2012-08-28,214.18,0,0
2012-08-29,311.71,0,0
2012-08-30,283.59,0,0
2012-08-31,257.61,0,0
2012-09-01,346.63,0,0
2012-09-02,364.77,0,0
2012-09-03,232.99,0,0
2012-09-04,347.67,0,0
2012-09-05,259.71,0,0
2012-09-06,288.87,0,0
2012-09-07,267.5,0,0
2012-09-08,347.25,0,0
2012-09-09,316.67,0,0
2012-09-10,239.27,0,0
2012-09-11,355.68,0,0
2012-09-12,259.79,0,0
2012-09-13,284.93,0,0
2012-09-14,332.9,0,0
2012-09-15,416.36,0,0
2012-09-16,355.43,0,0
2012-09-17,239.35,0,0
2012-09-18,274.54,0,0
2012-09-19,220.61,0,0
2012-09-20,310.83,0,0
2012-09-21,247.25,0,0
2012-09-22,309.2,0,0
2012-09-23,311.51,0,0
2012-09-24,289.82,0,0
2012-09-25,257.98,0,0
2012-09-26,316.57,0,0
2012-09-27,302.26,0,0
2012-09-28,320.03,0,0
2012-09-29,296.6,0,0
2012-09-30,376.33,0,0
2012-10-01,252.82,0,0
2012-10-02,312.17,0,0
2012-10-03,331.47,0,0
2012-10-04,289.85,0,0
2012-10-05,327.99,0,0
2012-10-06,224.94,0,0
2012-10-07,305.79,0,0
2012-10-08,296.33,0,0
2012-10-09,277.49,0,0
2012-10-10,225.5,0,0
2012-10-11,259.92,0,0
2012-10-12,218.37,0,0
2012-10-13,344.81,0,0
2012-10-14,236.7,0,0
2012-10-15,288.68,0,0
2012-10-16,281.52,0,0
2012-10-17,241.21,0,0
2012-10-18,282.28,0,0
2012-10-19,284.94,0,0
2012-10-20,324.58,0,0
2012-10-21,272.19,0,0
2012-10-22,269.97,0,0
2012-10-23,196.48,0,0
2012-10-24,210.63,0,0
2012-10-25,266.34,0,0
2012-10-26,273.93,0,0
2012-10-27,326.79,0,0
2012-10-28,274.4,0,0
2012-10-29,305.8,0,0
2012-10-30,241.94,0,0
2012-10-31,242.76,0,0
2012-11-01,260.13,0,0
2012-11-02,316.11,0,0
2012-11-03,338.9,0,0
2012-11-04,300.95,0,0
2012-11-05,263.62,0,0
2012-11-06,193.11,0,0
2012-11-07,198.61,0,0
2012-11-08,255.1,0,0
2012-11-09,253.16,0,0
2012-11-10,339.79,0,0
2012-11-11,289.5,0,0
2012-11-12,258.61,0,0
2012-11-13,199.8,0,0
2012-11-14,244.86,0,0
2012-11-15,215.44,0,0
2012-11-16,278.81,0,0
2012-11-17,239.76,0,0
2012-11-18,288.43,0,0
2012-11-19,203.05,0,0
2012-11-20,225.5,0,0
2012-11-21,261.06,0,0
2012-11-22,253.15,0,0
2012-11-23,221.91,0,0
2012-11-24,264.5,0,0
2012-11-25,224.46,0,0
2012-11-26,191.95,0,0
2012-11-27,307.85,1,0
2012-11-28,244.53,0,0
2012-11-29,259.67,0,0
2012-11-30,274.55,0,0
2012-12-01,279.96,0,0
2012-12-02,259.04,0,0
2012-12-03,204.92,0,0
2012-12-04,213.54,0,0
2012-12-05,198.12,0,0
2012-12-06,218.04,0,0
2012-12-07,256.0,0,0
2012-12-08,275.42,0,0
2012-12-09,352.4,0,0
2012-12-10,191.61,0,0
2012-12-11,216.43,0,0
2012-12-12,193.43,0,0
2012-12-13,226.39,0,0
2012-12-14,245.17,0,0
2012-12-15,305.32,0,0
2012-12-16,256.16,0,0
2012-12-17,224.09,0,0
2012-12-18,208.2,0,0
2012-12-19,191.06,0,0
2012-12-20,211.38,0,0
2012-12-21,226.52,0,0
2012-12-22,276.85,0,0
2012-12-23,278.01,0,0
2012-12-24,293.41,1,0
2012-12-25,282.07,1,0
2012-12-26,173.93,0,0
2012-12-27,232.59,0,0
2012-12-28,233.16,0,0
2012-12-29,296.23,0,0
2012-12-30,290.61,0,0
2012-12-31,288.25,1,0
2013-01-01,261.84,1,0
2013-01-02,221.7,0,0
2013-01-03,230.55,0,0
2013-01-04,240.01,0,0
2013-01-05,318.59,0,1
2013-01-06,266.29,0,0
2013-01-07,229.32,0,0
2013-01-08,199.72,0,0
2013-01-09,170.18,0,0
2013-01-10,299.4,0,1
2013-01-11,219.55,0,0
2013-01-12,280.1,0,0
2013-01-13,257.73,0,0
2013-01-14,175.11,0,0
2013-01-15,202.23,0,0
2013-01-16,222.87,0,0
2013-01-17,242.62,0,0
2013-01-18,236.69,0,0
2013-01-19,212.8,0,0
2013-01-20,279.53,0,0
2013-01-21,226.77,0,0
2013-01-22,190.23,0,0
2013-01-23,199.78,0,0
2013-01-24,220.02,0,0
2013-01-25,261.69,0,0
2013-01-26,263.84,0,0
2013-01-27,287.7,0,0
2013-01-28,176.36,0,0
2013-01-29,179.01,0,0
2013-01-30,167.96,0,0
2013-01-31,209.57,0,0
2013-02-01,278.54,0,0
2013-02-02,335.68,0,0
2013-02-03,253.58,0,0
2013-02-04,203.73,0,0
2013-02-05,192.78,0,0
2013-02-06,221.48,0,0
2013-02-07,185.72,0,0
2013-02-08,223.53,0,0
2013-02-09,306.63,0,0
2013-02-10,220.77,0,0
2013-02-11,251.76,0,1
2013-02-12,211.22,0,0
2013-02-13,223.16,0,0
2013-02-14,287.19,1,0
2013-02-15,242.2,0,0
2013-02-16,297.08,0,0
2013-02-17,303.75,0,0
2013-02-18,226.12,0,0
2013-02-19,217.44,0,0
2013-02-20,252.54,0,0
2013-02-21,212.11,0,0
2013-02-22,209.34,0,0
2013-02-23,284.93,0,0
2013-02-24,291.93,0,0
2013-02-25,281.2,0,1
2013-02-26,214.74,0,0
2013-02-27,174.24,0,0
2013-02-28,227.2,0,0
2013-03-01,287.04,0,0
2013-03-02,232.57,0,0
2013-03-03,243.97,0,0
2013-03-04,215.57,0,0
2013-03-05,207.58,0,0
2013-03-06,230.13,0,0
2013-03-07,234.14,0,0
2013-03-08,252.85,0,0
2013-03-09,251.12,0,0
2013-03-10,208.89,0,0
2013-03-11,234.19,0,0
2013-03-12,208.95,0,0
2013-03-13,268.62,0,0
2013-03-14,293.46,0,0
2013-03-15,311.25,0,0
2013-03-16,261.43,0,0
2013-03-17,287.36,0,0
2013-03-18,251.63,0,0
2013-03-19,241.21,0,0
2013-03-20,218.5,0,0
2013-03-21,276.25,0,0
2013-03-22,253.63,0,0
2013-03-23,302.04,0,0
2013-03-24,220.89,0,0
2013-03-25,251.72,0,0
2013-03-26,219.54,0,0
2013-03-27,242.34,0,0
2013-03-28,260.34,0,0
2013-03-29,264.2,0,0
2013-03-30,291.26,0,0
2013-03-31,295.47,0,0
2013-04-01,233.09,0,0
2013-04-02,193.65,0,0
2013-04-03,246.01,0,0
2013-04-04,223.35,0,0
2013-04-05,230.17,0,0
2013-04-06,270.99,0,0
2013-04-07,288.8,0,0
2013-04-08,240.13,0,0
2013-04-09,178.35,0,0
2013-04-10,228.43,0,0
2013-04-11,279.86,0,0
2013-04-12,249.54,0,0
2013-04-13,296.02,0,0
2013-04-14,322.4,0,0
2013-04-15,266.42,0,0
2013-04-16,264.99,0,0
2013-04-17,168.9,0,0
2013-04-18,311.96,0,0
2013-04-19,290.52,0,0
2013-04-20,396.38,0,0
2013-04-21,265.19,0,0
2013-04-22,203.13,0,0
2013-04-23,245.71,0,0
2013-04-24,242.98,0,0
2013-04-25,284.4,0,0
2013-04-26,314.15,0,0
2013-04-27,322.38,0,0
2013-04-28,288.4,0,0
2013-04-29,262.55,0,0
2013-04-30,245.06,0,0
2013-05-01,247.4,0,0
2013-05-02,297.09,0,0
2013-05-03,324.69,0,0
2013-05-04,350.49,0,0
2013-05-05,286.2,0,0
2013-05-06,207.86,0,0
2013-05-07,246.42,0,0
2013-05-08,242.84,0,0
2013-05-09,259.51,0,0
2013-05-10,264.77,0,0
2013-05-11,331.1,0,0
2013-05-12,271.35,0,0
2013-05-13,231.01,0,0
2013-05-14,292.65,0,0
2013-05-15,235.05,0,0
2013-05-16,272.81,0,0
2013-05-17,321.82,0,0
2013-05-18,374.8,0,0
2013-05-19,347.41,0,0
2013-05-20,274.14,0,0
2013-05-21,277.79,0,0
2013-05-22,307.6,0,0
2013-05-23,295.67,0,0
2013-05-24,239.73,0,0
2013-05-25,322.45,0,0
2013-05-26,341.45,0,0
2013-05-27,255.19,0,0
2013-05-28,326.21,0,0
2013-05-29,268.5,0,0
2013-05-30,296.13,0,0
2013-05-31,351.41,0,0
2013-06-01,340.52,0,0
2013-06-02,318.84,0,0
2013-06-03,306.59,0,0
2013-06-04,224.2,0,0
2013-06-05,268.44,0,0
2013-06-06,310.48,0,0
2013-06-07,316.7,0,0
2013-06-08,411.2,0,0
2013-06-09,275.93,0,0
2013-06-10,228.23,0,0
2013-06-11,292.19,0,0
2013-06-12,309.23,0,0
2013-06-13,295.75,0,0
2013-06-14,328.9,0,0
2013-06-15,385.56,0,0
2013-06-16,300.01,0,0
2013-06-17,261.4,0,0
2013-06-18,286.66,0,0
2013-06-19,311.79,0,0
2013-06-20,260.59,0,0
2013-06-21,313.89,0,0
2013-06-22,350.34,0,0
2013-06-23,352.6,0,0
2013-06-24,284.7,0,0
2013-06-25,259.08,0,0
2013-06-26,326.19,0,0
2013-06-27,281.73,0,0
2013-06-28,308.47,0,0
2013-06-29,299.55,0,0
2013-06-30,315.59,0,0
2013-07-01,314.37,0,0
2013-07-02,300.02,0,0
2013-07-03,301.97,0,0
2013-07-04,426.73,1,0
2013-07-05,396.97,0,0
2013-07-06,334.91,0,0
2013-07-07,278.34,0,0
2013-07-08,257.27,0,0
2013-07-09,327.14,0,1
2013-07-10,262.62,0,0
2013-07-11,300.57,0,0
2013-07-12,382.71,0,0
2013-07-13,428.93,0,0
2013-07-14,366.33,0,0
2013-07-15,362.39,0,0
2013-07-16,278.14,0,0
2013-07-17,240.81,0,0
2013-07-18,345.22,0,0
2013-07-19,260.3,0,0
2013-07-20,345.45,0,0
2013-07-21,446.44,0,1
2013-07-22,298.16,0,0
2013-07-23,282.05,0,0
2013-07-24,250.59,0,0
2013-07-25,315.84,0,0
2013-07-26,373.92,0,0
2013-07-27,359.61,0,0
2013-07-28,313.66,0,0
2013-07-29,260.04,0,0
2013-07-30,264.52,0,0
2013-07-31,314.52,0,0
2013-08-01,324.91,0,0
2013-08-02,301.07,0,0
2013-08-03,290.93,0,0
2013-08-04,364.9,0,0
2013-08-05,266.21,0,0
2013-08-06,306.95,0,0
2013-08-07,275.85,0,0
2013-08-08,269.27,0,0
2013-08-09,331.84,0,0
2013-08-10,463.38,0,0
2013-08-11,373.88,0,0
2013-08-12,300.27,0,0
2013-08-13,292.05,0,0
2013-08-14,242.71,0,0
2013-08-15,265.98,0,0
2013-08-16,247.09,0,0
2013-08-17,439.25,0,0
2013-08-18,406.52,0,0
2013-08-19,311.64,0,0
2013-08-20,297.01,0,0
2013-08-21,245.18,0,0
2013-08-22,298.24,0,0
2013-08-23,395.62,0,0
2013-08-24,383.68,0,0
2013-08-25,318.34,0,0
2013-08-26,241.21,0,0
2013-08-27,327.75,0,0
2013-08-28,290.77,0,0
2013-08-29,244.29,0,0
2013-08-30,280.11,0,0
2013-08-31,311.45,0,0
2013-09-01,338.61,0,0
2013-09-02,294.86,0,0
2013-09-03,271.45,0,0
2013-09-04,313.84,0,0
2013-09-05,301.83,0,0
2013-09-06,363.29,0,0
2013-09-07,349.77,0,0
2013-09-08,450.18,0,0
2013-09-09,276.59,0,0
2013-09-10,253.15,0,0
2013-09-11,245.17,0,0
2013-09-12,288.57,0,0
2013-09-13,248.93,0,0
2013-09-14,371.84,0,0
2013-09-15,267.11,0,0
2013-09-16,296.31,0,0
2013-09-17,238.29,0,0
2013-09-18,275.57,0,0
2013-09-19,305.8,0,0
2013-09-20,393.8,0,0
2013-09-21,304.02,0,0
2013-09-22,321.23,0,0
2013-09-23,268.7,0,0
